GOOG,Alphabet Inc,20190215,Alphabet unit seeks share of property taxes for Toronto smart city ,TORONTO Alphabet Inc's  Sidewalk Labs unit is proposing it get a share of property taxes  development fees  and the rising value of Toronto city land as part of a deal to build a smart city  according to the company's slide presentation made public on Friday.,topStory
GOOG,Alphabet Inc,20190215,UPDATE 1-Alphabet unit seeks share of property taxes for Toronto smart city ,TORONTO  Feb 15 Alphabet Inc's Sidewalk Labs unit is proposing it get a share of property taxes  development fees  and the rising value of Toronto city land as part of a deal to build a smart city  according to the company's slide presentation made public on Friday.,normal
GOOG,Alphabet Inc,20190215,Alphabet unit wants share of property taxes for Toronto smart city-report ,TORONTO  Feb 15 Alphabet Inc's Sidewalk Labs unit is seeking a share of property taxes  development fees  and the rising value of Toronto city land as part of a deal to build a smart city  a report in Toronto Star newspaper.,normal
GOOG,Alphabet Inc,20190215,Feeling unwelcome  Amazon ditches plans for New York hub ,NEW YORK Amazon.com Inc abruptly scrapped plans to build a major outpost in New York that could have created 25 000 jobs  blaming opposition from local leaders upset by the nearly $3 billion in incentives promised by state and city politicians. | Video ,normal
GOOG,Alphabet Inc,20190214,UPDATE 3-Newer businesses drive Cisco's earnings beat; shares rise ,Feb 13 Cisco Systems Inc reported better-than-expected quarterly earnings on Wednesday  as it benefited from strength in its newer applications and security businesses  while shrugging of the impact of a U.S.-China trade war on its networking gear business.,normal
GOOG,Alphabet Inc,20190213,Apple ramps up self-driving program as Waymo says its tech improves ,SAN FRANCISCO Apple Inc has sharply increased its efforts to test self-driving cars on public roads but lags far behind market leader Waymo on a key safety metric  according to data released on Wednesday by the California Department of Motor Vehicles.,topStory
GOOG,Alphabet Inc,20190213,Google to spend over $13 billion on U.S. data centers  offices ,Alphabet Inc's Google said on Wednesday it would spend more than $13 billion on data centers and offices in the United States this year.,normal
GOOG,Alphabet Inc,20190213,UPDATE 1-Google to spend over $13 bln on U.S. data centers  offices ,Feb 13 Alphabet Inc's Google said on Wednesday it would spend more than $13 billion on data centers and offices in the United States this year.,normal
GOOG,Alphabet Inc,20190205,Alphabet's higher spending worries investors  shares dip ,Alphabet Inc reported sharply higher fourth-quarter spending on video content  employees and facilities  worrying investors who sent the tech company's shares down about 3 percent after hours on Monday. | Video ,topStory
GOOG,Alphabet Inc,20190205,UPDATE 1-Renault-Nissan alliance  Google to partner on self-driving cars - Nikkei ,Feb 5 The Renault-Nissan-Mitsubishi alliance will tie up with Alphabet Inc's Google to develop autonomous taxis and other services using self-driving vehicles  the Nikkei reported on Tuesday.,normal
GOOG,Alphabet Inc,20190205,Renault-Nissan alliance  Google to partner on self-driving cars - Nikkei ,Feb 5 The Renault-Nissan-Mitsubishi alliance will tie up with Alphabet Inc's Google to develop autonomous taxis and other services using self-driving vehicles  the Nikkei reported on Tuesday.,normal
GOOG,Alphabet Inc,20190205,UPDATE 3-Alphabet's higher spending worries investors  shares dip ,Feb 4 Alphabet Inc reported sharply higher fourth-quarter spending on video content  employees and facilities  worrying investors who sent the tech company's shares down about 3 percent after hours on Monday.,normal
GOOG,Alphabet Inc,20190204,UPDATE 2-Alphabet beats Wall St estimates  but spending worries investors ,SAN FRANCISCO  Feb 4 Alphabet Inc's fourth-quarter revenue and profit beat Wall Street's expectations on Monday but sharply higher spending  as it added data centers  cloud engineers and marketed its services heavily during the holidays  worried investors.,topStory
GOOG,Alphabet Inc,20190204,Alphabet fourth-quarter revenue  profit beat estimates ,Feb 4 Alphabet Inc beat Wall Street estimates for fourth-quarter revenue and profit on Monday  as advertisers spent more on its Google search and YouTube services during the busy holiday shopping period.,normal
GOOG,Alphabet Inc,20190204,US STOCKS-Tech boosts S&P  Nasdaq; healthcare weighs on Dow ,* Dow dips 0.16 pct  S&P up 0.06 pct  Nasdaq rises 0.74 pct (Changes comment  adds details  updates),normal
GOOG,Alphabet Inc,20190204,US STOCKS-Wall Street flat as tech boost offset by lower oil prices ,* Dow dips 0.26 pct  S&P off 0.21 pct  Nasdaq up 0.22 pct (Updates to open),normal
GOOG,Alphabet Inc,20190204,US STOCKS-Wall Street set to open flat with Alphabet results on tap ,* Futures down: Dow 0.04 pct  S&P 0.05 pct  Nasdaq 0.08 pct (Adds comment  details; Updates prices),normal
GOOG,Alphabet Inc,20190204,CORRECTED-US STOCKS-Futures eke out gains ahead of Alphabet results ,Feb 4 U.S. stock index futures were subdued on Monday following a strong jobs report which highlighted strength in the domestic economy  while investors waited for Alphabet's earnings following a mixed bag of results from other FAANG stocks.,normal
GOOG,Alphabet Inc,20190201,French regulator orders Google to review ads policies ,PARIS/SAN FRANCISCO France's competition regulator on Thursday ordered Alphabet Inc's Google  to review its policies and procedures for blocking certain ads  saying that its actions against French firm Amadeus may have been anti-competitive.,topStory
GOOG,Alphabet Inc,20190201,UPDATE 1-French regulator orders Google to review ads policies ,PARIS/SAN FRANCISCO  Jan 31 France's competition regulator on Thursday ordered Alphabet Inc's Google to review its policies and procedures for blocking certain ads  saying that its actions against French firm Amadeus may have been anti-competitive.,normal
GOOG,Alphabet Inc,20190130,Google disables iPhone app that studied users' digital habits ,SAN FRANCISCO Alphabet Inc's Google said on Wednesday it disabled an iPhone app that it had paid some users to install to study their digital habits  following a similar move late on Tuesday by social media network Facebook Inc.,topStory
GOOG,Alphabet Inc,20190130,Google disables iPhone app that studied users' digital habits ,SAN FRANCISCO  Jan 30 Alphabet Inc's Google said on Wednesday it disabled an iPhone app that it had paid some users to install to study their digital habits  following a similar move late on Tuesday by social media network Facebook Inc.,normal
GOOGL,Alphabet Inc,20190307,UPDATE 1-Xerox restructures business to create holding company ,March 7 Xerox Corp said on Thursday it will implement a structure in which the printer maker will become a wholly owned unit of a new holding company.,normal
GOOGL,Alphabet Inc,20190301,Google workers support proposed U.S. laws to curb mandatory arbitration ,SAN FRANCISCO Six Google employees on Thursday joined U.S. lawmakers to support bills that would ban mandatory arbitration in employment and consumer contracts  as the workers seek to build on recent success in getting the Alphabet Inc company to drop some arbitration provisions.,topStory
GOOGL,Alphabet Inc,20190301,UPDATE 3-Lyft's IPO filing shows surging revenue  widening losses ,SAN FRANCISCO  March 1 Lyft Inc inched closer to becoming the first ride-hailing company to make a stock market debut by releasing its filing for an initial public offering on Friday  revealing to the public a detailed look at its financial performance.,normal
GOOGL,Alphabet Inc,20190228,Google workers support proposed U.S. laws to curb mandatory arbitration ,SAN FRANCISCO  Feb 28 Six Google employees on Thursday joined U.S. lawmakers to support bills that would ban mandatory arbitration in employment and consumer contracts  as the workers seek to build on recent success in getting the Alphabet Inc company to drop some arbitration provisions.,topStory
GOOGL,Alphabet Inc,20190228,YouTube disables comments on videos featuring minors ,Alphabet Inc's YouTube said on Thursday it had disabled comments on videos featuring minors  a week after a magazine reported the platform displayed ads next to videos that showed exploitation of children.,normal
GOOGL,Alphabet Inc,20190228,YouTube disables comments on videos featuring minors ,Feb 28 Alphabet Inc's YouTube said on Thursday it had disabled comments on videos featuring minors  a week after a magazine reported the platform displayed ads next to videos that showed exploitation of children.,normal
GOOGL,Alphabet Inc,20190225,HERE expands mapping services to China with Navinfo partnership ,FRANKFURT  Feb 25 HERE Technologies  the digital mapping company owned by Germany's premium carmakers said it had partnered with China's Navinfo to offer location services in China.,normal
GOOGL,Alphabet Inc,20190221,AT&T pulls ads from YouTube as concerns about content resurface ,Feb 21 AT&T Inc said on Thursday it has removed its advertising from Alphabet Inc's YouTube once again  following growing concerns the platform had displayed ads next to video content that showed the exploitation of children.,topStory
GOOGL,Alphabet Inc,20190221,Google fails to disclose microphone in Nest Secure ,Alphabet Inc's Google said on Wednesday it had made an "error" in not disclosing that its Nest Secure home security system had a built-in microphone in its devices. | Video ,normal
GOOGL,Alphabet Inc,20190221,UPDATE 1-Google fails to disclose microphone in Nest Secure ,Feb 20 Alphabet Inc's Google said on Wednesday it had made an "error" in not disclosing that its Nest Secure home security system had a built-in microphone in its devices.,normal
GOOGL,Alphabet Inc,20190220,Samsung announces Galaxy Fold phone with apps from Facebook  Google ,SAN FRANCISCO  Feb 20 Samsung Electronics Co Ltd on Wednesday said it will release a pricey folding smart phone in April  with specially adapted applications from Facebook Inc and Alphabet Inc designed for the new device.,topStory
GOOGL,Alphabet Inc,20190220,Google fails to disclose microphone in Nest Secure ,Feb 20 Alphabet Inc's Google said on Wednesday it had made an "error" in not disclosing that its Nest Secure home security system had a built-in microphone in its devices.,normal
GOOGL,Alphabet Inc,20190219,Google to buy data migration company Alooma in cloud push ,Alphabet Inc's Google said on Tuesday it will buy data migration company Alooma  as part of efforts to catch up with bigger cloud service rivals Amazon.com Inc and Microsoft Corp.,normal
GOOGL,Alphabet Inc,20190215,Alphabet unit seeks share of property taxes for Toronto smart city ,TORONTO Alphabet Inc's  Sidewalk Labs unit is proposing it get a share of property taxes  development fees  and the rising value of Toronto city land as part of a deal to build a smart city  according to the company's slide presentation made public on Friday.,topStory
GOOGL,Alphabet Inc,20190215,UPDATE 1-Alphabet unit seeks share of property taxes for Toronto smart city ,TORONTO  Feb 15 Alphabet Inc's Sidewalk Labs unit is proposing it get a share of property taxes  development fees  and the rising value of Toronto city land as part of a deal to build a smart city  according to the company's slide presentation made public on Friday.,normal
GOOGL,Alphabet Inc,20190215,Alphabet unit wants share of property taxes for Toronto smart city-report ,TORONTO  Feb 15 Alphabet Inc's Sidewalk Labs unit is seeking a share of property taxes  development fees  and the rising value of Toronto city land as part of a deal to build a smart city  a report in Toronto Star newspaper.,normal
GOOGL,Alphabet Inc,20190215,Feeling unwelcome  Amazon ditches plans for New York hub ,NEW YORK Amazon.com Inc abruptly scrapped plans to build a major outpost in New York that could have created 25 000 jobs  blaming opposition from local leaders upset by the nearly $3 billion in incentives promised by state and city politicians. | Video ,normal
GOOGL,Alphabet Inc,20190214,UPDATE 3-Newer businesses drive Cisco's earnings beat; shares rise ,Feb 13 Cisco Systems Inc reported better-than-expected quarterly earnings on Wednesday  as it benefited from strength in its newer applications and security businesses  while shrugging of the impact of a U.S.-China trade war on its networking gear business.,normal
GOOGL,Alphabet Inc,20190213,Apple ramps up self-driving program as Waymo says its tech improves ,SAN FRANCISCO Apple Inc has sharply increased its efforts to test self-driving cars on public roads but lags far behind market leader Waymo on a key safety metric  according to data released on Wednesday by the California Department of Motor Vehicles.,topStory
GOOGL,Alphabet Inc,20190213,Google to spend over $13 billion on U.S. data centers  offices ,Alphabet Inc's Google said on Wednesday it would spend more than $13 billion on data centers and offices in the United States this year.,normal
GOOGL,Alphabet Inc,20190213,UPDATE 1-Google to spend over $13 bln on U.S. data centers  offices ,Feb 13 Alphabet Inc's Google said on Wednesday it would spend more than $13 billion on data centers and offices in the United States this year.,normal
GOOGL,Alphabet Inc,20190205,Alphabet's higher spending worries investors  shares dip ,Alphabet Inc reported sharply higher fourth-quarter spending on video content  employees and facilities  worrying investors who sent the tech company's shares down about 3 percent after hours on Monday. | Video ,topStory
GOOGL,Alphabet Inc,20190205,UPDATE 1-Renault-Nissan alliance  Google to partner on self-driving cars - Nikkei ,Feb 5 The Renault-Nissan-Mitsubishi alliance will tie up with Alphabet Inc's Google to develop autonomous taxis and other services using self-driving vehicles  the Nikkei reported on Tuesday.,normal
GOOGL,Alphabet Inc,20190205,Renault-Nissan alliance  Google to partner on self-driving cars - Nikkei ,Feb 5 The Renault-Nissan-Mitsubishi alliance will tie up with Alphabet Inc's Google to develop autonomous taxis and other services using self-driving vehicles  the Nikkei reported on Tuesday.,normal
GOOGL,Alphabet Inc,20190205,UPDATE 3-Alphabet's higher spending worries investors  shares dip ,Feb 4 Alphabet Inc reported sharply higher fourth-quarter spending on video content  employees and facilities  worrying investors who sent the tech company's shares down about 3 percent after hours on Monday.,normal
GOOGL,Alphabet Inc,20190204,UPDATE 2-Alphabet beats Wall St estimates  but spending worries investors ,SAN FRANCISCO  Feb 4 Alphabet Inc's fourth-quarter revenue and profit beat Wall Street's expectations on Monday but sharply higher spending  as it added data centers  cloud engineers and marketed its services heavily during the holidays  worried investors.,topStory
GOOGL,Alphabet Inc,20190204,Alphabet fourth-quarter revenue  profit beat estimates ,Feb 4 Alphabet Inc beat Wall Street estimates for fourth-quarter revenue and profit on Monday  as advertisers spent more on its Google search and YouTube services during the busy holiday shopping period.,normal
GOOGL,Alphabet Inc,20190204,US STOCKS-Tech boosts S&P  Nasdaq; healthcare weighs on Dow ,* Dow dips 0.16 pct  S&P up 0.06 pct  Nasdaq rises 0.74 pct (Changes comment  adds details  updates),normal
GOOGL,Alphabet Inc,20190204,US STOCKS-Wall Street flat as tech boost offset by lower oil prices ,* Dow dips 0.26 pct  S&P off 0.21 pct  Nasdaq up 0.22 pct (Updates to open),normal
GOOGL,Alphabet Inc,20190204,US STOCKS-Wall Street set to open flat with Alphabet results on tap ,* Futures down: Dow 0.04 pct  S&P 0.05 pct  Nasdaq 0.08 pct (Adds comment  details; Updates prices),normal
GOOGL,Alphabet Inc,20190204,CORRECTED-US STOCKS-Futures eke out gains ahead of Alphabet results ,Feb 4 U.S. stock index futures were subdued on Monday following a strong jobs report which highlighted strength in the domestic economy  while investors waited for Alphabet's earnings following a mixed bag of results from other FAANG stocks.,normal
GOOGL,Alphabet Inc,20190201,French regulator orders Google to review ads policies ,PARIS/SAN FRANCISCO France's competition regulator on Thursday ordered Alphabet Inc's Google  to review its policies and procedures for blocking certain ads  saying that its actions against French firm Amadeus may have been anti-competitive.,topStory
GOOGL,Alphabet Inc,20190201,UPDATE 1-French regulator orders Google to review ads policies ,PARIS/SAN FRANCISCO  Jan 31 France's competition regulator on Thursday ordered Alphabet Inc's Google to review its policies and procedures for blocking certain ads  saying that its actions against French firm Amadeus may have been anti-competitive.,normal
GOOGL,Alphabet Inc,20190130,Google disables iPhone app that studied users' digital habits ,SAN FRANCISCO Alphabet Inc's Google said on Wednesday it disabled an iPhone app that it had paid some users to install to study their digital habits  following a similar move late on Tuesday by social media network Facebook Inc.,topStory
GOOGL,Alphabet Inc,20190130,Google disables iPhone app that studied users' digital habits ,SAN FRANCISCO  Jan 30 Alphabet Inc's Google said on Wednesday it disabled an iPhone app that it had paid some users to install to study their digital habits  following a similar move late on Tuesday by social media network Facebook Inc.,normal
AMZN,Amazoncom Inc,20190310,Wall Street critic Warren vows to break up Amazon  Facebook  Google ,NEW YORK Senator Elizabeth Warren vowed on Friday to break up Amazon   Google and Facebook if elected U.S. president to promote competition in the technology sector. | Video ,topStory
AMZN,Amazoncom Inc,20190308,U.S. presidential hopeful Warren wants breakup of Google  Facebook and Amazon ,March 8 Senator Elizabeth Warren said on Friday that if elected U.S. president she would seek to break up tech companies Amazon.com Inc  Alphabet Inc's Google and Facebook Inc as part of a structural change to the sector aimed at promoting competition.,topStory
AMZN,Amazoncom Inc,20190308,Democratic Senator Warren calls for regulations on big tech companies ,March 8 Democratic Senator Elizabeth Warren  who is in the race for the 2020 nomination for U.S. President  is set to present a regulatory plan aimed at breaking up some of America's largest technology companies  including Amazon.com Inc   Alphabet Inc and Facebook Inc  she wrote in a blog https://medium.com/@teamwarren/heres-how-we-can-break-up-big-tech-9ad9e0da324c post on Friday.,normal
AMZN,Amazoncom Inc,20190307,Kroger's $3 billion splurge set to hit earnings  shares slide ,Kroger Co projected annual profit below Wall Street estimates on Thursday  as the grocer spends billions of dollars on modernizing its stores and delivery to compete better with Walmart and Amazon.,topStory
AMZN,Amazoncom Inc,20190307,UPDATE 4-Kroger's $3 bln splurge set to hit earnings  shares slide ,March 7 Kroger Co projected annual profit below Wall Street estimates on Thursday  as the grocer spends billions of dollars on modernizing its stores and delivery to compete better with Walmart and Amazon.,normal
AMZN,Amazoncom Inc,20190307,Kroger fourth-quarter profit slides as investments weigh ,March 7 Kroger Co's quarterly profit fell as the supermarket chain spends heavily new technology and delivery services to better compete with Walmart and Amazon.,normal
AMZN,Amazoncom Inc,20190307,Amazon to close U.S. pop-up stores  focus on opening more book stores ,Amazon.com Inc will close all of its U.S. pop-up stores and focus instead on opening more book stores  a company spokesperson said on Wednesday.,normal
AMZN,Amazoncom Inc,20190306,UPDATE 3-Amazon to close U.S. pop-up stores  focus on opening more book stores ,March 6 Amazon.com Inc will close all of its U.S. pop-up stores and focus instead on opening more book stores  a company spokesperson said on Wednesday.,topStory
AMZN,Amazoncom Inc,20190306,Amazon  Berkshire  JPMorgan healthcare company to be called Haven ,NEW YORK Amazon.com Inc  Berkshire Hathaway Inc and JPMorgan Chase & Co on Wednesday said their joint healthcare company would be called Haven and will focus on better primary care access  simpler insurance benefits and more affordable prescription drugs for their employees.,normal
AMZN,Amazoncom Inc,20190306,Amazon  Berkshire  JPMorgan healthcare company to be called Haven ,NEW YORK  March 6 Amazon.com Inc  Berkshire Hathaway Inc and JPMorgan Chase & Co on Wednesday said their joint healthcare company would be called Haven and will focus on better primary care access  simpler insurance benefits and more affordable prescription drugs for their employees.,normal
AMZN,Amazoncom Inc,20190306,Amazon to close all 87 U.S. pop-up stores - WSJ ,March 6 Amazon.com Inc is closing all 87 of its pop-up stores in the United States  the Wall Street Journal reported on Wednesday  citing a company spokeswoman.,normal
AMZN,Amazoncom Inc,20190306,Exclusive: Mexican central bank in talks with Amazon about new mobile payments ,MEXICO CITY Mexico's central bank is in talks with Amazon.com Inc to launch a new government-backed mobile payment system that would allow consumers to pay for online purchases using QR codes  the bank's head of payments said.,normal
AMZN,Amazoncom Inc,20190305,Kohl's profit view beats forecast as tie-ups  new items lure shoppers ,Kohl's Corp forecast full-year profit above Wall Street estimates on Tuesday  as partnerships with Amazon  and a range of new brands attract more shoppers.,topStory
AMZN,Amazoncom Inc,20190305,UPDATE 2-Kohl's profit view beats forecast as tie-ups  new items lure shoppers ,March 5 Kohl's Corp forecast full-year profit above Wall Street estimates on Tuesday  as partnerships with Amazon and a range of new brands attract more shoppers.,normal
AMZN,Amazoncom Inc,20190305,German court upholds Amazon bid to limit paid reviews ,BERLIN A German court has upheld an attempt by Amazon to clamp down on paid reviews of products on its site  according to a ruling made public on Tuesday.,normal
AMZN,Amazoncom Inc,20190305,German court upholds Amazon bid to limit paid reviews ,BERLIN  March 5 A German court has upheld an attempt by Amazon to clamp down on paid reviews of products on its site  according to a ruling made public on Tuesday.,normal
AMZN,Amazoncom Inc,20190302,Tesla enters uncharted territory after move to dismantle store network ,DETROIT Tesla Inc's move to dismantle its network of high-end showrooms as part of a plan to launch the long-awaited cheaper version of its Model 3 sedan has pushed the electric carmaker into uncharted territory for an industry that has long relied on physical stores to move the metal. | Video ,normal
AMZN,Amazoncom Inc,20190302,Facebook sues over sales of fake accounts  likes and followers ,March 1 Facebook Inc said on Friday that it filed a lawsuit along with Instagram in U.S. federal court against four companies and three people based in the People's Republic of China for promoting the sale of fake accounts  likes and followers.,normal
AMZN,Amazoncom Inc,20190301,Amazon plans new grocery-store business: WSJ ,Amazon.com Inc plans to open dozens of grocery stores across the United States as it looks to expand in the food business  the Wall Street Journal reported on Friday  citing people familiar with the matter. | Video ,topStory
AMZN,Amazoncom Inc,20190301,UPDATE 3-Amazon plans new grocery-store business - WSJ ,March 1 Amazon.com Inc plans to open dozens of grocery stores across the United States as it looks to expand in the food business  the Wall Street Journal reported on Friday  citing people familiar with the matter.,normal
AMZN,Amazoncom Inc,20190301,UPDATE 2-Tesla enters uncharted territory after move to dismantle store network ,DETROIT  March 1 Tesla Inc's move to dismantle its network of high-end showrooms as part of a plan to launch the long-awaited cheaper version of its Model 3 sedan has pushed the electric carmaker into uncharted territory for an industry that has long relied on physical stores to move the metal.,normal
AMZN,Amazoncom Inc,20190301,Texas cargo plane's cockpit voice recorder recovered in fatal crash ,WASHINGTON The U.S. National Transportation Safety Board said on Friday that investigators have recovered the cockpit voice recorder from a cargo plane that crashed on Feb. 23 in Texas  killing three.,normal
AMZN,Amazoncom Inc,20190301,UPDATE 1-Texas cargo plane's cockpit voice recorder recovered in fatal crash ,WASHINGTON  March 1 The U.S. National Transportation Safety Board said on Friday that investigators have recovered the cockpit voice recorder from a cargo plane that crashed on Feb. 23 in Texas  killing three.,normal
AMZN,Amazoncom Inc,20190301,Amazon plans new grocery-store business - WSJ ,March 1 Amazon.com Inc is planning to open dozens of grocery stores across the United States as it looks to expand in the food business  the Wall Street Journal reported https://www.wsj.com/articles/amazon-to-launch-new-grocery-store-business-sources-say-11551461887 on Friday  citing people familiar with the matter.,normal
AMZN,Amazoncom Inc,20190228,UPDATE 3-Zalando back in style as it bids to be Netflix of fashion ,* Zalando sets target to triple value of goods sold on its site,normal
AMZN,Amazoncom Inc,20190228,Nikkei falls as U.S.-China trade hopes recede; factory woes deepen ,* Nexon soars after report Amazon and others submit bids for its holding firm,normal
AMZN,Amazoncom Inc,20190227,Amazon  Comcast  Electronic Arts submit bids for Nexon holding firm-Maeil report ,SEOUL Amazon.com Inc  Comcast Corp and Electronic Arts Inc submitted initial bids for the holding firm of South Korea's biggest gaming firm Nexon  Maeil Business Newspaper said on Wednesday  citing investment banking sources.,topStory
